cluster_id,size,k,persist_steps,mean_intra_corr,mean_out_corr,margin,best_complex,TP,FP,FN,precision,recall,F1,precision_complex_ppi,recall_complex_ppi,F1_complex_ppi,FE,pval,ppi_edges,ppi_possible,ppi_density,ppi_enrich,ppi_pval,frac_nodes_with_ppi,alias_group_id,is_canonical,qval_complex,qval_ppi,members,members_complex,members_ppi,members_both,members_unexplained,member_labels,n_members_complex,n_members_ppi,n_members_both,n_members_unexplained
218,3,0.055000000000000604,2,0.9719417927481855,-0.0150553537332723,0.9869971464814578,Septin complex,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,706.0,1.7835430499402728e-06,3,3,1.0,63.04768807798051,3.990032918346451e-06,1.0,218,True,9.319012435937925e-06,1.2354324147176418e-05,"['CDC10', 'CDC11', 'SHS1']","['CDC10', 'CDC11']","['CDC10', 'CDC11', 'SHS1']","['CDC10', 'CDC11']",[],"['both', 'both', 'ppi']",2,3,2,0
360,6,0.16500000000000048,2,0.8874684630615891,-0.017593749004283423,0.9050622120658726,Septin complex,3,3,0,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,529.5,3.745758794372095e-09,8,15,0.5333333333333333,33.6254336415896,2.3329609340185238e-11,1.0,360,True,3.709174455055472e-08,9.287406384949933e-11,"['CDC10', 'CDC11', 'CDC12', 'KEL1', 'SHS1', 'SPA2']","['CDC10', 'CDC11', 'CDC12']","['CDC10', 'CDC11', 'CDC12', 'KEL1', 'SHS1', 'SPA2']","['CDC10', 'CDC11', 'CDC12']",[],"['both', 'both', 'both', 'ppi', 'ppi', 'ppi']",3,6,3,0
301,12,0.11000000000000054,2,0.928819849611632,0.031452617296606755,0.8973672323150252,"Cytoplasmic exosome complex, DIS3 variant",6,6,0,0.5,1.0,0.6666666666666666,0.4583333333333333,0.9166666666666666,0.611111111111111,264.75,6.500591210122711e-16,46,66,0.696969696969697,43.94232805435006,4.8201689170885065e-67,0.9166666666666666,301,True,1.3586235629156464e-14,4.2868736326446717e-66,"['CSL4', 'MTR3', 'NOP14', 'RPO31', 'RRP4', 'RRP40', 'RRP42', 'RRP43', 'RRP45', 'RRP46', 'SKI6', 'TSR1']","['CSL4', 'MTR3', 'RRP4', 'RRP43', 'RRP46', 'SKI6']","['CSL4', 'MTR3', 'NOP14', 'RRP4', 'RRP40', 'RRP42', 'RRP43', 'RRP45', 'RRP46', 'SKI6', 'TSR1']","['CSL4', 'MTR3', 'RRP4', 'RRP43', 'RRP46', 'SKI6']",['RPO31'],"['both', 'both', 'ppi', 'unexplained', 'both', 'ppi', 'ppi', 'both', 'ppi', 'both', 'both', 'ppi']",6,11,6,1
397,43,0.2475000000000004,2,0.8622373450854631,0.02422226418939714,0.838015080896066,26S proteasome complex,20,23,0,0.46511627906976744,1.0,0.6349206349206349,0.4434829637641969,0.9534883720930233,0.6053894425987449,73.88372093023256,2.261174942107954e-40,416,903,0.46068660022148394,29.045225072469428,0.0,0.9534883720930233,397,True,9.451711258011247e-38,0.0,"['ESS1', 'FAP7', 'GLO2', 'GON7', 'GSP2', 'HMT1', 'HSP104', 'KAP104', 'NPL3', 'PRE1', 'PRE10', 'PRE2', 'PRE3', 'PRE4', 'PRE5', 'PRE6', 'PRE9', 'PUP1', 'PUP2', 'RAD23', 'RAD51', 'RPB11', 'RPN1', 'RPN10', 'RPN11', 'RPN12', 'RPN13', 'RPN2', 'RPN5', 'RPN6', 'RPN7', 'RPN8', 'RPN9', 'RPT1', 'RPT2', 'RPT4', 'RPT5', 'SCL1', 'SEM1', 'SMX2', 'SMX3', 'UMP1', 'YDL085C-A']","['PRE1', 'PRE10', 'PRE2', 'PRE3', 'PRE4', 'PRE5', 'PRE6', 'PRE9', 'PUP1', 'PUP2', 'RPN1', 'RPN10', 'RPN11', 'RPN12', 'RPN2', 'RPT1', 'RPT2', 'RPT4', 'RPT5', 'SCL1']","['ESS1', 'FAP7', 'GON7', 'GSP2', 'HMT1', 'HSP104', 'KAP104', 'NPL3', 'PRE1', 'PRE10', 'PRE2', 'PRE3', 'PRE4', 'PRE5', 'PRE6', 'PRE9', 'PUP1', 'PUP2', 'RAD23', 'RAD51', 'RPB11', 'RPN1', 'RPN10', 'RPN11', 'RPN12', 'RPN13', 'RPN2', 'RPN5', 'RPN6', 'RPN7', 'RPN8', 'RPN9', 'RPT1', 'RPT2', 'RPT4', 'RPT5', 'SCL1', 'SEM1', 'SMX2', 'SMX3', 'UMP1']","['PRE1', 'PRE10', 'PRE2', 'PRE3', 'PRE4', 'PRE5', 'PRE6', 'PRE9', 'PUP1', 'PUP2', 'RPN1', 'RPN10', 'RPN11', 'RPN12', 'RPN2', 'RPT1', 'RPT2', 'RPT4', 'RPT5', 'SCL1']","['GLO2', 'YDL085C-A']","['ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'ppi', 'ppi', 'ppi', 'both', 'both', 'both', 'both', 'ppi', 'both', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'both', 'both', 'both', 'both', 'both', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained']",20,41,20,2
358,9,0.16500000000000048,2,0.8881024465774441,-0.004722508575635834,0.8928249551530799,"Vacuolar proton translocating ATPase complex, vacuole variant",6,3,4,0.6666666666666666,0.6,0.631578947368421,0.5185185185185185,0.4666666666666667,0.49122807017543857,211.79999999999998,1.236999811010327e-14,17,36,0.4722222222222222,29.772519370157465,1.639859291456856e-21,0.7777777777777778,358,True,2.2481127000100728e-13,8.359282729621535e-21,"['VMA1', 'VMA10', 'VMA2', 'VMA4', 'VMA7', 'VPH1', 'YPQ1', 'YPR170W-B', 'ZRC1']","['VMA1', 'VMA10', 'VMA2', 'VMA4', 'VMA7', 'VPH1']","['VMA1', 'VMA10', 'VMA2', 'VMA4', 'VMA7', 'VPH1', 'ZRC1']","['VMA1', 'VMA10', 'VMA2', 'VMA4', 'VMA7', 'VPH1']","['YPQ1', 'YPR170W-B']","['both', 'both', 'both', 'both', 'both', 'both', 'unexplained', 'unexplained', 'ppi']",6,7,6,2
162,36,0.27500000000000036,3,0.8247232346270237,-0.0215906630081735,0.8463138976351972,Nuclear pore complex,18,18,3,0.5,0.8571428571428571,0.631578947368421,0.4583333333333333,0.7857142857142856,0.5789473684210525,75.64285714285715,7.338972534304401e-35,300,630,0.47619047619047616,30.022708608562148,0.0,0.9166666666666666,162,True,7.669226298348099e-33,0.0,"['ASM4', 'GLE2', 'GTT3', 'HEH2', 'HMG1', 'HMG2', 'KAP122', 'LAC1', 'LOS1', 'MAD1', 'MEX67', 'MLP1', 'NDC1', 'NIC96', 'NSG1', 'NUP1', 'NUP100', 'NUP116', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP49', 'NUP57', 'NUP60', 'NUP82', 'NUP84', 'NUP85', 'POM152', 'POM34', 'SEH1', 'YPF1', 'YPR174C']","['GLE2', 'NDC1', 'NIC96', 'NUP1', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP57', 'NUP60', 'NUP82', 'NUP84', 'NUP85', 'POM152', 'SEH1']","['ASM4', 'GLE2', 'HEH2', 'HMG1', 'HMG2', 'KAP122', 'LAC1', 'MAD1', 'MEX67', 'MLP1', 'NDC1', 'NIC96', 'NSG1', 'NUP1', 'NUP100', 'NUP116', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP49', 'NUP57', 'NUP60', 'NUP82', 'NUP84', 'NUP85', 'POM152', 'POM34', 'SEH1', 'YPF1']","['GLE2', 'NDC1', 'NIC96', 'NUP1', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP57', 'NUP60', 'NUP82', 'NUP84', 'NUP85', 'POM152', 'SEH1']","['GTT3', 'LOS1', 'YPR174C']","['ppi', 'both', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'both', 'both', 'ppi', 'both', 'ppi', 'ppi', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'ppi', 'both', 'both', 'both', 'both', 'both', 'both', 'ppi', 'both', 'ppi', 'unexplained']",18,33,18,3
93,4,0.027500000000000635,3,0.9818568833153124,-0.002125497514834669,0.9839823808301471,DASH complex,3,1,3,0.75,0.5,0.6,0.75,0.5,0.6,397.125,1.4972413933269933e-08,6,6,1.0,63.04768807798051,1.5918600519039638e-11,1.0,93,True,1.350025740506055e-07,6.523504918586831e-11,"['DAD1', 'DAD2', 'DAD3', 'DAD4']","['DAD2', 'DAD3', 'DAD4']","['DAD1', 'DAD2', 'DAD3', 'DAD4']","['DAD2', 'DAD3', 'DAD4']",[],"['ppi', 'both', 'both', 'both']",3,4,3,0
13,48,0.35750000000000026,8,0.7577736833216413,-0.02337031638075584,0.7811439997023971,Nuclear pore complex,20,28,1,0.4166666666666667,0.9523809523809523,0.5797101449275361,0.36458333333333337,0.8333333333333333,0.5072463768115941,63.035714285714285,8.203235624309479e-38,409,1128,0.3625886524822695,22.860376262317402,0.0,0.875,13,True,1.1429841636537875e-35,0.0,"['ASI3', 'ASM4', 'ESC1', 'GLE1', 'GLE2', 'GTT3', 'HEH2', 'HMG1', 'HMG2', 'KAP122', 'LAC1', 'LOS1', 'MAD1', 'MEX67', 'MLP1', 'MLP2', 'NDC1', 'NIC96', 'NSG1', 'NUP1', 'NUP100', 'NUP116', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP42', 'NUP49', 'NUP57', 'NUP60', 'NUP82', 'NUP84', 'NUP85', 'OSW7', 'PGA1', 'POM152', 'POM34', 'SAC3', 'SEH1', 'SIR3', 'SRC1', 'THP1', 'ULP1', 'YPF1', 'YPR174C']","['GLE2', 'MLP2', 'NDC1', 'NIC96', 'NUP1', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP42', 'NUP57', 'NUP60', 'NUP82', 'NUP84', 'NUP85', 'POM152', 'SEH1']","['ASM4', 'ESC1', 'GLE1', 'GLE2', 'HEH2', 'HMG1', 'HMG2', 'KAP122', 'LAC1', 'MAD1', 'MEX67', 'MLP1', 'MLP2', 'NDC1', 'NIC96', 'NSG1', 'NUP1', 'NUP100', 'NUP116', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP42', 'NUP49', 'NUP57', 'NUP60', 'NUP82', 'NUP84', 'NUP85', 'POM152', 'POM34', 'SAC3', 'SEH1', 'SIR3', 'SRC1', 'THP1', 'ULP1', 'YPF1']","['GLE2', 'MLP2', 'NDC1', 'NIC96', 'NUP1', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP42', 'NUP57', 'NUP60', 'NUP82', 'NUP84', 'NUP85', 'POM152', 'SEH1']","['ASI3', 'GTT3', 'LOS1', 'OSW7', 'PGA1', 'YPR174C']","['unexplained', 'ppi', 'ppi', 'ppi', 'both', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'both', 'both', 'both', 'ppi', 'both', 'ppi', 'ppi', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'ppi', 'both', 'both', 'both', 'both', 'both', 'unexplained', 'unexplained', 'both', 'ppi', 'ppi', 'both', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained']",20,42,20,6
179,4,0.027500000000000635,2,0.9851972012019049,0.010218624042173963,0.9749785771597309,UTP-A complex,2,2,1,0.5,0.6666666666666666,0.5714285714285715,0.5,0.6666666666666666,0.5714285714285715,529.5,3.5663369481216715e-06,6,6,1.0,63.04768807798051,1.5918600519039638e-11,1.0,179,True,1.733405632924254e-05,6.523504918586831e-11,"['NAN1', 'UTP13', 'UTP8', 'UTP9']","['UTP8', 'UTP9']","['NAN1', 'UTP13', 'UTP8', 'UTP9']","['UTP8', 'UTP9']",[],"['ppi', 'ppi', 'both', 'both']",2,4,2,0
112,3,0.08250000000000057,3,0.933017059859598,-0.0011801590598661453,0.9341972189194642,Eukaryotic translation initiation factor 2B complex,2,1,2,0.6666666666666666,0.5,0.5714285714285715,0.6666666666666666,0.5,0.5714285714285715,529.5,3.5663369481216715e-06,3,3,1.0,63.04768807798051,3.990032918346451e-06,1.0,112,True,1.733405632924254e-05,1.2354324147176418e-05,"['DHH1', 'GCD2', 'GCD6']","['GCD2', 'GCD6']","['DHH1', 'GCD2', 'GCD6']","['GCD2', 'GCD6']",[],"['ppi', 'both', 'both']",2,3,2,0
207,4,0.055000000000000604,2,0.9668933738070401,-0.0019329465494918035,0.9688263203565319,Central kinetochore CTF19 complex,2,2,1,0.5,0.6666666666666666,0.5714285714285715,0.5,0.6666666666666666,0.5714285714285715,529.5,3.5663369481216715e-06,4,6,0.6666666666666666,42.031792051987004,9.25324805065251e-07,1.0,207,True,1.733405632924254e-05,3.0942861481381993e-06,"['AME1', 'MTW1', 'NKP2', 'SPC24']","['AME1', 'MTW1']","['AME1', 'MTW1', 'NKP2', 'SPC24']","['AME1', 'MTW1']",[],"['both', 'both', 'ppi', 'ppi']",2,4,2,0
138,15,0.16500000000000048,3,0.8894976633263705,-0.009573958998918348,0.8990716223252888,DASH complex,6,9,0,0.4,1.0,0.5714285714285715,0.37333333333333335,0.9333333333333333,0.5333333333333334,211.79999999999998,3.521153572149799e-15,42,105,0.4,25.219075231192207,3.728282906848518e-47,0.9333333333333333,138,True,6.690191787084618e-14,2.8859671390049638e-46,"['ASK1', 'ATG19', 'BIM1', 'DAD1', 'DAD2', 'DAD3', 'DAD4', 'DAM1', 'MPS3', 'SLK19', 'SPC110', 'SPC19', 'SPC34', 'SPC42', 'TUB4']","['ASK1', 'DAD2', 'DAD3', 'DAD4', 'DAM1', 'SPC34']","['ASK1', 'BIM1', 'DAD1', 'DAD2', 'DAD3', 'DAD4', 'DAM1', 'MPS3', 'SLK19', 'SPC110', 'SPC19', 'SPC34', 'SPC42', 'TUB4']","['ASK1', 'DAD2', 'DAD3', 'DAD4', 'DAM1', 'SPC34']",['ATG19'],"['both', 'unexplained', 'ppi', 'ppi', 'both', 'both', 'both', 'both', 'ppi', 'ppi', 'ppi', 'ppi', 'both', 'ppi', 'ppi']",6,14,6,1
