cluster_id,size,k,persist_steps,mean_intra_corr,mean_out_corr,margin,best_complex,TP,FP,FN,precision,recall,F1,precision_complex_ppi,recall_complex_ppi,F1_complex_ppi,FE,pval,ppi_edges,ppi_possible,ppi_density,ppi_enrich,ppi_pval,frac_nodes_with_ppi,alias_group_id,is_canonical,qval_complex,qval_ppi,members,members_complex,members_ppi,members_both,members_unexplained,member_labels,n_members_complex,n_members_ppi,n_members_both,n_members_unexplained
205,7,0.22000000000000042,2,0.8538353484022536,-0.033628460146146184,0.8874638085483998,Retromer complex,3,4,0,0.42857142857142855,1.0,0.6,0.36734693877551017,0.8571428571428571,0.5142857142857142,270.0,3.1154697779492535e-08,8,21,0.38095238095238093,18.872176277959703,4.431428672756502e-09,0.8571428571428571,205,True,2.32547565568355e-07,1.3823411829941924e-08,"['HSE1', 'PEP8', 'SNX3', 'SNX4', 'VPS17', 'VPS29', 'VPS5']","['PEP8', 'VPS17', 'VPS29']","['PEP8', 'SNX3', 'SNX4', 'VPS17', 'VPS29', 'VPS5']","['PEP8', 'VPS17', 'VPS29']",['HSE1'],"['unexplained', 'both', 'ppi', 'ppi', 'both', 'both', 'ppi']",3,6,3,1
100,4,0.027500000000000635,2,0.9795054071125944,-0.021363830584683878,1.0008692376972783,Box H/ACA ribonucleoprotein complex,2,2,1,0.5,0.6666666666666666,0.5714285714285715,0.5,0.6666666666666666,0.5714285714285715,315.0,1.0076319396110154e-05,6,6,1.0,49.53946272964422,6.76262182310494e-11,1.0,100,True,4.211901507574044e-05,2.3170294443097253e-10,"['CBF5', 'NHP2', 'NOP56', 'NOP58']","['CBF5', 'NHP2']","['CBF5', 'NHP2', 'NOP56', 'NOP58']","['CBF5', 'NHP2']",[],"['both', 'both', 'ppi', 'ppi']",2,4,2,0
40,11,0.11000000000000054,4,0.9151278074523246,-0.034562523682587255,0.9496903311349119,Nuclear pore complex,8,3,10,0.7272727272727273,0.4444444444444444,0.5517241379310345,0.7272727272727273,0.4444444444444444,0.5517241379310345,76.36363636363635,1.7891188463327694e-15,35,55,0.6363636363636364,31.52511264613723,1.5886655598556808e-45,1.0,40,True,3.116048657362907e-14,8.737660579206244e-45,"['HMG2', 'KAP122', 'NIC96', 'NUP133', 'NUP170', 'NUP188', 'NUP49', 'NUP60', 'NUP82', 'NUP84', 'NUP85']","['NIC96', 'NUP133', 'NUP170', 'NUP188', 'NUP60', 'NUP82', 'NUP84', 'NUP85']","['HMG2', 'KAP122', 'NIC96', 'NUP133', 'NUP170', 'NUP188', 'NUP49', 'NUP60', 'NUP82', 'NUP84', 'NUP85']","['NIC96', 'NUP133', 'NUP170', 'NUP188', 'NUP60', 'NUP82', 'NUP84', 'NUP85']",[],"['ppi', 'ppi', 'both', 'both', 'both', 'both', 'ppi', 'both', 'both', 'both', 'both']",8,11,8,0
109,7,0.055000000000000604,2,0.9592871839399479,0.03331435448068572,0.9259728294592622,26S proteasome complex,6,1,9,0.8571428571428571,0.4,0.5454545454545455,0.8571428571428571,0.4,0.5454545454545455,108.0,5.555613141965073e-13,19,21,0.9047619047619048,44.82141866015429,1.2569437247986936e-30,1.0,109,True,7.257019666691877e-12,5.361249764957694e-30,"['PRE10', 'PRE2', 'RPN7', 'RPT1', 'RPT2', 'RPT4', 'RPT5']","['PRE10', 'PRE2', 'RPT1', 'RPT2', 'RPT4', 'RPT5']","['PRE10', 'PRE2', 'RPN7', 'RPT1', 'RPT2', 'RPT4', 'RPT5']","['PRE10', 'PRE2', 'RPT1', 'RPT2', 'RPT4', 'RPT5']",[],"['both', 'both', 'ppi', 'both', 'both', 'both', 'both']",6,7,6,0
71,3,0.08250000000000057,3,0.931714540635085,0.0183450033406375,0.9133695372944475,"Vacuolar proton translocating ATPase complex, Golgi variant",3,0,5,1.0,0.375,0.5454545454545454,1.0,0.375,0.5454545454545454,236.25,4.9847516447188055e-08,3,3,1.0,49.53946272964422,8.224522543597694e-06,1.0,71,True,3.360687399181388e-07,2.1919979458956105e-05,"['VMA10', 'VMA13', 'VMA8']","['VMA10', 'VMA13', 'VMA8']","['VMA10', 'VMA13', 'VMA8']","['VMA10', 'VMA13', 'VMA8']",[],"['both', 'both', 'both']",3,3,3,0
11,8,0.22000000000000042,7,0.8373800411448703,-0.022863579861411108,0.8602436210062814,COPI vesicle coat complex,3,5,0,0.375,1.0,0.5454545454545454,0.1875,0.5,0.2727272727272727,236.25,4.9847516447188055e-08,4,28,0.14285714285714285,7.077066104234889,0.0023070248069898183,0.5,11,True,3.360687399181388e-07,0.004870385703645172,"['GVP36', 'INP53', 'SEC18', 'SEC21', 'SEC27', 'SEC28', 'SLY1', 'VPS1']","['SEC21', 'SEC27', 'SEC28']","['SEC18', 'SEC21', 'SEC27', 'SEC28']","['SEC21', 'SEC27', 'SEC28']","['GVP36', 'INP53', 'SLY1', 'VPS1']","['unexplained', 'unexplained', 'ppi', 'both', 'both', 'both', 'unexplained', 'unexplained']",3,4,3,4
136,8,0.08250000000000057,2,0.9330256764683906,0.023303656311480823,0.9097220201569098,Core mediator complex,4,4,4,0.5,0.5,0.5,0.3125,0.3125,0.3125,118.12499999999999,9.183072866135544e-09,10,28,0.35714285714285715,17.692665260587223,1.055457976299714e-10,0.625,136,True,7.677048916089315e-08,3.557914791074842e-10,"['ARP5', 'CSE2', 'HOS2', 'NUT2', 'PGD1', 'SOH1', 'SRB2', 'VHR1']","['CSE2', 'PGD1', 'SOH1', 'SRB2']","['CSE2', 'NUT2', 'PGD1', 'SOH1', 'SRB2']","['CSE2', 'PGD1', 'SOH1', 'SRB2']","['ARP5', 'HOS2', 'VHR1']","['unexplained', 'both', 'unexplained', 'ppi', 'both', 'both', 'both', 'unexplained']",4,5,4,3
207,45,0.3025000000000003,2,0.8001501357031806,0.02543148763626974,0.7747186480669108,26S proteasome complex,15,30,0,0.3333333333333333,1.0,0.5,0.25925925925925924,0.7777777777777778,0.3888888888888889,42.00000000000001,3.399492864643926e-26,244,990,0.24646464646464647,12.209726167710294,1.2766517226135975e-182,0.7777777777777778,207,True,1.7762350217764512e-24,1.5695306472131876e-181,"['CKA2', 'CKB1', 'CKB2', 'CTF8', 'CWC21', 'EAF6', 'FAP7', 'FUS3', 'GON7', 'HPM1', 'HSP104', 'IES4', 'IST3', 'MET12', 'MSN5', 'NPL3', 'PCC1', 'PDC5', 'PRE1', 'PRE10', 'PRE2', 'PRE3', 'PRE6', 'PRE9', 'PRI1', 'PUP2', 'RAD23', 'RKM1', 'RNH203', 'RPN1', 'RPN11', 'RPN12', 'RPN13', 'RPN6', 'RPN7', 'RPN8', 'RPN9', 'RPT1', 'RPT2', 'RPT4', 'RPT5', 'SCL1', 'SEM1', 'TFB5', 'UBX5']","['PRE1', 'PRE10', 'PRE2', 'PRE3', 'PRE6', 'PRE9', 'PUP2', 'RPN1', 'RPN11', 'RPN12', 'RPT1', 'RPT2', 'RPT4', 'RPT5', 'SCL1']","['CKA2', 'CKB1', 'CKB2', 'CWC21', 'FAP7', 'FUS3', 'GON7', 'HSP104', 'MSN5', 'NPL3', 'PCC1', 'PDC5', 'PRE1', 'PRE10', 'PRE2', 'PRE3', 'PRE6', 'PRE9', 'PUP2', 'RAD23', 'RPN1', 'RPN11', 'RPN12', 'RPN13', 'RPN6', 'RPN7', 'RPN8', 'RPN9', 'RPT1', 'RPT2', 'RPT4', 'RPT5', 'SCL1', 'SEM1', 'UBX5']","['PRE1', 'PRE10', 'PRE2', 'PRE3', 'PRE6', 'PRE9', 'PUP2', 'RPN1', 'RPN11', 'RPN12', 'RPT1', 'RPT2', 'RPT4', 'RPT5', 'SCL1']","['CTF8', 'EAF6', 'HPM1', 'IES4', 'IST3', 'MET12', 'PRI1', 'RKM1', 'RNH203', 'TFB5']","['ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'unexplained', 'unexplained', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'both', 'both', 'both', 'both', 'both', 'both', 'unexplained', 'both', 'ppi', 'unexplained', 'unexplained', 'both', 'both', 'both', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'both', 'both', 'both', 'both', 'both', 'ppi', 'unexplained', 'ppi']",15,35,15,10
190,19,0.16500000000000048,2,0.887602272787157,-0.033275445414471895,0.9208777182016289,Nuclear pore complex,9,10,9,0.47368421052631576,0.5,0.4864864864864865,0.3739612188365651,0.39473684210526316,0.38406827880512096,49.73684210526315,5.170061604765673e-15,77,171,0.4502923976608187,22.307243451360264,3.386818652532726e-82,0.7894736842105263,190,True,8.31186827227712e-14,2.4408451668253094e-81,"['ASI3', 'ESC1', 'GLE1', 'GLE2', 'GTT3', 'HEH2', 'MLP2', 'NUP1', 'NUP100', 'NUP116', 'NUP120', 'NUP145', 'NUP157', 'NUP159', 'NUP42', 'PGA1', 'POM152', 'POM34', 'YPR174C']","['GLE2', 'MLP2', 'NUP1', 'NUP120', 'NUP145', 'NUP157', 'NUP159', 'NUP42', 'POM152']","['ESC1', 'GLE1', 'GLE2', 'HEH2', 'MLP2', 'NUP1', 'NUP100', 'NUP116', 'NUP120', 'NUP145', 'NUP157', 'NUP159', 'NUP42', 'POM152', 'POM34']","['GLE2', 'MLP2', 'NUP1', 'NUP120', 'NUP145', 'NUP157', 'NUP159', 'NUP42', 'POM152']","['ASI3', 'GTT3', 'PGA1', 'YPR174C']","['unexplained', 'ppi', 'ppi', 'both', 'unexplained', 'ppi', 'both', 'both', 'ppi', 'ppi', 'both', 'both', 'both', 'both', 'both', 'unexplained', 'both', 'ppi', 'unexplained']",9,15,9,4
155,13,0.11000000000000054,2,0.9273951296250235,-0.030221765822949654,0.9576168954479731,Nuclear pore complex,7,6,11,0.5384615384615384,0.3888888888888889,0.45161290322580644,0.4556213017751479,0.32905982905982906,0.38213399503722084,56.53846153846153,3.1328118964481157e-12,45,78,0.5769230769230769,28.580459267102434,2.934691872032694e-55,0.8461538461538461,155,True,3.85151580210386e-11,1.9167206289213533e-54,"['GLE2', 'GTT3', 'HEH2', 'NUP1', 'NUP100', 'NUP116', 'NUP120', 'NUP145', 'NUP157', 'NUP159', 'POM152', 'POM34', 'YPR174C']","['GLE2', 'NUP1', 'NUP120', 'NUP145', 'NUP157', 'NUP159', 'POM152']","['GLE2', 'HEH2', 'NUP1', 'NUP100', 'NUP116', 'NUP120', 'NUP145', 'NUP157', 'NUP159', 'POM152', 'POM34']","['GLE2', 'NUP1', 'NUP120', 'NUP145', 'NUP157', 'NUP159', 'POM152']","['GTT3', 'YPR174C']","['both', 'unexplained', 'ppi', 'both', 'ppi', 'ppi', 'both', 'both', 'both', 'both', 'both', 'ppi', 'unexplained']",7,11,7,2
183,6,0.1375000000000005,2,0.9049249628724331,0.037732991596655684,0.8671919712757774,Ribonucleoside-diphosphate reductase variant 2,2,4,1,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2777777777777778,0.5555555555555556,0.37037037037037035,209.99999999999997,2.5172995805829965e-05,3,15,0.2,9.907892545928846,0.0031194778061375294,0.8333333333333334,183,True,9.394921648961541e-05,0.0064551570443836005,"['RNR2', 'RNR4', 'RPL26A', 'RPL34A', 'RPS29A', 'TMA19']","['RNR2', 'RNR4']","['RNR2', 'RNR4', 'RPL26A', 'RPL34A', 'RPS29A']","['RNR2', 'RNR4']",['TMA19'],"['both', 'both', 'ppi', 'ppi', 'ppi', 'unexplained']",2,5,2,1
196,6,0.16500000000000048,2,0.8623922162035547,-0.027564606510833794,0.8899568227143885,COPI vesicle coat complex,2,4,1,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.14814814814814814,209.99999999999997,2.5172995805829965e-05,1,15,0.06666666666666667,3.302630848642948,0.2635308415058088,0.3333333333333333,196,True,9.394921648961541e-05,0.42696082073421737,"['INP53', 'SEC18', 'SEC21', 'SEC28', 'SLY1', 'VPS1']","['SEC21', 'SEC28']","['SEC21', 'SEC28']","['SEC21', 'SEC28']","['INP53', 'SEC18', 'SLY1', 'VPS1']","['unexplained', 'unexplained', 'both', 'both', 'unexplained', 'unexplained']",2,2,2,4
3,11,0.27500000000000036,11,0.788871607297245,-0.038937217032503066,0.8278088243297481,Retromer complex,3,8,0,0.2727272727272727,1.0,0.42857142857142855,0.2231404958677686,0.8181818181818182,0.35064935064935066,171.8181818181818,1.468721466747505e-07,11,55,0.2,9.907892545928846,1.1941865531761231e-08,0.8181818181818182,3,True,9.301902622734197e-07,3.565499851625853e-08,"['HSE1', 'MRL1', 'MVP1', 'PEP8', 'SNX3', 'SNX4', 'VPS17', 'VPS29', 'VPS30', 'VPS33', 'VPS5']","['PEP8', 'VPS17', 'VPS29']","['MVP1', 'PEP8', 'SNX3', 'SNX4', 'VPS17', 'VPS29', 'VPS30', 'VPS33', 'VPS5']","['PEP8', 'VPS17', 'VPS29']","['HSE1', 'MRL1']","['unexplained', 'unexplained', 'ppi', 'both', 'ppi', 'ppi', 'both', 'both', 'ppi', 'ppi', 'ppi']",3,9,3,2
54,13,0.22000000000000042,4,0.8455568529757522,-0.04416999786694824,0.8897268508427004,Septin complex,3,10,0,0.23076923076923078,1.0,0.375,0.23076923076923078,1.0,0.375,145.3846153846154,2.545783875695676e-07,34,78,0.4358974358974359,21.59412477958851,1.4006413664582247e-36,1.0,54,True,1.5649083235894007e-06,6.505201013105978e-36,"['BNI4', 'BUD3', 'BUD4', 'CDC10', 'CDC11', 'CDC12', 'GIN4', 'HOF1', 'HSL1', 'MYO1', 'PEA2', 'SHS1', 'SPA2']","['CDC10', 'CDC11', 'CDC12']","['BNI4', 'BUD3', 'BUD4', 'CDC10', 'CDC11', 'CDC12', 'GIN4', 'HOF1', 'HSL1', 'MYO1', 'PEA2', 'SHS1', 'SPA2']","['CDC10', 'CDC11', 'CDC12']",[],"['ppi', 'ppi', 'ppi', 'both', 'both', 'both', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi']",3,13,3,0
133,12,0.08250000000000057,2,0.9500039026971627,-0.06891786760991879,1.0189217703070814,"alpha-1,6-mannosyltransferase complex, M-Pol II variant",3,9,1,0.25,0.75,0.375,0.22916666666666666,0.6875,0.34375,118.125,7.805161032614723e-07,20,66,0.30303030303030304,15.011958402922492,2.0927523030151448e-18,0.9166666666666666,133,True,4.292838567938098e-06,8.25255153453142e-18,"['ANP1', 'CHS5', 'GEA2', 'KTR3', 'MNN10', 'MNN5', 'MNN9', 'SEC7', 'SYS1', 'YCR043C', 'YHL017W', 'YKL063C']","['ANP1', 'MNN10', 'MNN9']","['ANP1', 'CHS5', 'KTR3', 'MNN10', 'MNN5', 'MNN9', 'SEC7', 'SYS1', 'YCR043C', 'YHL017W', 'YKL063C']","['ANP1', 'MNN10', 'MNN9']",['GEA2'],"['both', 'ppi', 'unexplained', 'ppi', 'both', 'ppi', 'both', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi']",3,11,3,1
36,7,0.08250000000000057,4,0.9309020472033686,-0.0010183867074481977,0.9319204339108168,"Vacuolar proton translocating ATPase complex, vacuole variant",3,4,6,0.42857142857142855,0.3333333333333333,0.375,0.30612244897959184,0.23809523809523808,0.26785714285714285,89.99999999999999,2.5921105541563183e-06,6,21,0.2857142857142857,14.154132208469777,2.8264637024982513e-06,0.7142857142857143,36,True,1.2898835852825489e-05,7.876412184295127e-06,"['VAC8', 'VMA1', 'VMA4', 'VPH1', 'YPQ1', 'YPR170W-B', 'ZRC1']","['VMA1', 'VMA4', 'VPH1']","['VAC8', 'VMA1', 'VMA4', 'VPH1', 'ZRC1']","['VMA1', 'VMA4', 'VPH1']","['YPQ1', 'YPR170W-B']","['ppi', 'both', 'both', 'both', 'unexplained', 'unexplained', 'ppi']",3,5,3,2
