cluster_id,size,k,persist_steps,mean_intra_corr,mean_out_corr,margin,best_complex,TP,FP,FN,precision,recall,F1,precision_complex_ppi,recall_complex_ppi,F1_complex_ppi,FE,pval,ppi_edges,ppi_possible,ppi_density,ppi_enrich,ppi_pval,frac_nodes_with_ppi,alias_group_id,is_canonical,qval_complex,qval_ppi,members,members_complex,members_ppi,members_both,members_unexplained,member_labels,n_members_complex,n_members_ppi,n_members_both,n_members_unexplained
97,12,0.19250000000000045,3,0.9112691793202575,-0.04419689636054402,0.9554660756808016,DASH complex,6,6,0,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,169.41666666666666,9.492649080492292e-15,39,66,0.5909090909090909,30.081066487425087,3.8983983379520016e-49,1.0,97,True,1.9697246842021505e-13,2.7734319604287093e-48,"['ASK1', 'BIM1', 'DAD1', 'DAD2', 'DAD3', 'DAD4', 'DAM1', 'SLK19', 'SPC110', 'SPC19', 'SPC34', 'SPC42']","['ASK1', 'DAD2', 'DAD3', 'DAD4', 'DAM1', 'SPC34']","['ASK1', 'BIM1', 'DAD1', 'DAD2', 'DAD3', 'DAD4', 'DAM1', 'SLK19', 'SPC110', 'SPC19', 'SPC34', 'SPC42']","['ASK1', 'DAD2', 'DAD3', 'DAD4', 'DAM1', 'SPC34']",[],"['both', 'ppi', 'ppi', 'both', 'both', 'both', 'both', 'ppi', 'ppi', 'ppi', 'both', 'ppi']",6,12,6,0
111,16,0.3025000000000003,3,0.8062485277580851,0.001151877031789235,0.8050966507262959,"Vacuolar proton translocating ATPase complex, vacuole variant",8,8,1,0.5,0.8888888888888888,0.64,0.375,0.6666666666666666,0.48,112.94444444444444,1.616975986235231e-17,34,120,0.2833333333333333,14.42348572602177,1.6453101325194953e-29,0.75,111,True,5.751814579608179e-16,9.527493558078007e-29,"['ERG25', 'HOR7', 'PMP2', 'VAC8', 'VMA1', 'VMA10', 'VMA13', 'VMA2', 'VMA4', 'VMA5', 'VMA8', 'VPH1', 'YMR122W-A', 'YPQ1', 'YPR170W-B', 'ZRC1']","['VMA1', 'VMA10', 'VMA13', 'VMA2', 'VMA4', 'VMA5', 'VMA8', 'VPH1']","['ERG25', 'PMP2', 'VAC8', 'VMA1', 'VMA10', 'VMA13', 'VMA2', 'VMA4', 'VMA5', 'VMA8', 'VPH1', 'ZRC1']","['VMA1', 'VMA10', 'VMA13', 'VMA2', 'VMA4', 'VMA5', 'VMA8', 'VPH1']","['HOR7', 'YMR122W-A', 'YPQ1', 'YPR170W-B']","['ppi', 'unexplained', 'ppi', 'ppi', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'unexplained', 'unexplained', 'unexplained', 'ppi']",8,12,8,4
8,42,0.3300000000000003,9,0.7806123802356051,-0.03340798298416963,0.8140203632197747,Nuclear pore complex,19,23,0,0.4523809523809524,1.0,0.6229508196721312,0.3877551020408163,0.8571428571428571,0.5339578454332553,48.404761904761905,8.264457408256075e-35,313,861,0.3635307781649245,18.506050552346032,1.3406439747016788e-296,0.8571428571428571,8,True,2.0578498946557627e-32,4.1727543712589755e-295,"['ASI3', 'ASM4', 'ESC1', 'GLE1', 'GLE2', 'GTT3', 'HEH2', 'HMG2', 'KAP122', 'LAC1', 'LOS1', 'MAD1', 'MLP2', 'NDC1', 'NIC96', 'NSG1', 'NUP1', 'NUP100', 'NUP116', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP42', 'NUP49', 'NUP60', 'NUP82', 'NUP84', 'NUP85', 'PGA1', 'POM152', 'POM34', 'SAC3', 'SEH1', 'SRC1', 'THP1', 'TRM1', 'YPF1', 'YPR174C']","['GLE2', 'MLP2', 'NDC1', 'NIC96', 'NUP1', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP42', 'NUP60', 'NUP82', 'NUP84', 'NUP85', 'POM152', 'SEH1']","['ASM4', 'ESC1', 'GLE1', 'GLE2', 'HEH2', 'HMG2', 'KAP122', 'LAC1', 'MAD1', 'MLP2', 'NDC1', 'NIC96', 'NSG1', 'NUP1', 'NUP100', 'NUP116', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP42', 'NUP49', 'NUP60', 'NUP82', 'NUP84', 'NUP85', 'POM152', 'POM34', 'SAC3', 'SEH1', 'SRC1', 'THP1', 'YPF1']","['GLE2', 'MLP2', 'NDC1', 'NIC96', 'NUP1', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP42', 'NUP60', 'NUP82', 'NUP84', 'NUP85', 'POM152', 'SEH1']","['ASI3', 'GTT3', 'LOS1', 'PGA1', 'TRM1', 'YPR174C']","['unexplained', 'ppi', 'ppi', 'ppi', 'both', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'both', 'both', 'both', 'ppi', 'both', 'ppi', 'ppi', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'ppi', 'both', 'both', 'both', 'both', 'unexplained', 'both', 'ppi', 'ppi', 'both', 'ppi', 'ppi', 'unexplained', 'ppi', 'unexplained']",19,36,19,6
22,5,0.3025000000000003,6,0.7802838876930172,-0.03745740122056675,0.8177412889135839,COG Golgi transport complex,3,2,2,0.6,0.6,0.6,0.48,0.48,0.48,243.95999999999998,7.140655518498327e-08,6,10,0.6,30.54385212569316,1.127061975529499e-08,0.8,22,True,5.387949163957829e-07,3.644654959829159e-08,"['COG1', 'COG2', 'COG4', 'COG7', 'ERS1']","['COG1', 'COG2', 'COG7']","['COG1', 'COG2', 'COG4', 'COG7']","['COG1', 'COG2', 'COG7']",['ERS1'],"['both', 'both', 'ppi', 'both', 'unexplained']",3,4,3,1
89,11,0.16500000000000048,3,0.8889010969887664,0.0021393555520047743,0.8867617414367617,"Vacuolar proton translocating ATPase complex, vacuole variant",6,5,3,0.5454545454545454,0.6666666666666666,0.6,0.396694214876033,0.48484848484848486,0.43636363636363634,123.2121212121212,3.961667527680127e-13,20,55,0.36363636363636365,18.51142553072313,1.9018001016607575e-20,0.7272727272727273,89,True,7.58811703378732e-12,9.285259319873112e-20,"['VAC8', 'VMA1', 'VMA10', 'VMA2', 'VMA4', 'VMA5', 'VPH1', 'YMR122W-A', 'YPQ1', 'YPR170W-B', 'ZRC1']","['VMA1', 'VMA10', 'VMA2', 'VMA4', 'VMA5', 'VPH1']","['VAC8', 'VMA1', 'VMA10', 'VMA2', 'VMA4', 'VMA5', 'VPH1', 'ZRC1']","['VMA1', 'VMA10', 'VMA2', 'VMA4', 'VMA5', 'VPH1']","['YMR122W-A', 'YPQ1', 'YPR170W-B']","['ppi', 'both', 'both', 'both', 'both', 'both', 'both', 'unexplained', 'unexplained', 'unexplained', 'ppi']",6,8,6,3
139,4,0.055000000000000604,2,0.9738755998269412,-0.01776780703003457,0.9916434068569757,Box H/ACA ribonucleoprotein complex,2,2,1,0.5,0.6666666666666666,0.5714285714285715,0.5,0.6666666666666666,0.5714285714285715,338.83333333333337,8.708757838675838e-06,6,6,1.0,50.9064202094886,5.743904962874605e-11,1.0,139,True,3.8722869675540776e-05,2.1032828466996713e-10,"['CBF5', 'NHP2', 'NOP56', 'NOP58']","['CBF5', 'NHP2']","['CBF5', 'NHP2', 'NOP56', 'NOP58']","['CBF5', 'NHP2']",[],"['both', 'both', 'ppi', 'ppi']",2,4,2,0
78,4,0.11000000000000054,3,0.9310275132959352,0.03952685567798963,0.8915006576179456,GSE complex,2,2,1,0.5,0.6666666666666666,0.5714285714285715,0.25,0.3333333333333333,0.28571428571428575,338.83333333333337,8.708757838675838e-06,1,6,0.16666666666666666,8.4844033682481,0.11222460882034477,0.5,78,True,3.8722869675540776e-05,0.2010354503328478,"['FET5', 'GTR2', 'SCS7', 'SLM4']","['GTR2', 'SLM4']","['GTR2', 'SLM4']","['GTR2', 'SLM4']","['FET5', 'SCS7']","['unexplained', 'both', 'unexplained', 'both']",2,2,2,2
204,11,0.1375000000000005,2,0.9010526105275128,-0.03093664587500591,0.9319892564025187,Exocyst,4,7,0,0.36363636363636365,1.0,0.5333333333333333,0.2975206611570248,0.8181818181818182,0.4363636363636364,184.81818181818184,4.650055517642696e-10,15,55,0.2727272727272727,13.883569148042346,1.4142828473518857e-13,0.8181818181818182,204,True,5.263017381331961e-09,6.071662568803785e-13,"['BNI4', 'BOI2', 'BUD6', 'CLA4', 'EPO1', 'EXO84', 'KEL1', 'SEC15', 'SEC6', 'SEC8', 'SKG3']","['EXO84', 'SEC15', 'SEC6', 'SEC8']","['BOI2', 'BUD6', 'CLA4', 'EPO1', 'EXO84', 'KEL1', 'SEC15', 'SEC6', 'SEC8']","['EXO84', 'SEC15', 'SEC6', 'SEC8']","['BNI4', 'SKG3']","['unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'both', 'ppi', 'both', 'both', 'both', 'unexplained']",4,9,4,2
202,20,0.1375000000000005,2,0.9034542510006612,-0.027648787862947666,0.9311030388636089,Nuclear pore complex,10,10,9,0.5,0.5263157894736842,0.5128205128205129,0.425,0.4473684210526315,0.43589743589743596,53.5,5.0413960197572406e-17,99,190,0.5210526315789473,26.524924214417744,1.228171533039026e-114,0.85,202,True,1.569134511149441e-15,1.456260532031988e-113,"['ASM4', 'GLE2', 'GTT3', 'HEH2', 'LAC1', 'NDC1', 'NSG1', 'NUP1', 'NUP100', 'NUP116', 'NUP120', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP49', 'NUP82', 'POM152', 'POM34', 'YPR174C']","['GLE2', 'NDC1', 'NUP1', 'NUP120', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP82', 'POM152']","['ASM4', 'GLE2', 'HEH2', 'LAC1', 'NDC1', 'NUP1', 'NUP100', 'NUP116', 'NUP120', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP49', 'NUP82', 'POM152', 'POM34']","['GLE2', 'NDC1', 'NUP1', 'NUP120', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP82', 'POM152']","['GTT3', 'NSG1', 'YPR174C']","['ppi', 'both', 'unexplained', 'ppi', 'ppi', 'both', 'unexplained', 'both', 'ppi', 'ppi', 'both', 'both', 'both', 'both', 'both', 'ppi', 'both', 'both', 'ppi', 'unexplained']",10,17,10,3
207,9,0.1375000000000005,2,0.9009491162949295,-0.05896047147874889,0.9599095877736783,Peroxisomal PEX13-PEX14-PEX17 docking complex,3,6,0,0.3333333333333333,1.0,0.5,0.25925925925925924,0.7777777777777778,0.3888888888888889,225.8888888888889,6.007026264154791e-08,14,36,0.3888888888888889,19.796941192578903,3.2137107908469303e-15,0.7777777777777778,207,True,4.6742173117954464e-07,1.4549345216743377e-14,"['HUA2', 'MDH2', 'PEX12', 'PEX13', 'PEX14', 'PEX17', 'PEX22', 'PEX25', 'PEX3']","['PEX13', 'PEX14', 'PEX17']","['PEX12', 'PEX13', 'PEX14', 'PEX17', 'PEX22', 'PEX25', 'PEX3']","['PEX13', 'PEX14', 'PEX17']","['HUA2', 'MDH2']","['unexplained', 'unexplained', 'ppi', 'both', 'both', 'both', 'ppi', 'ppi', 'ppi']",3,7,3,2
134,6,0.055000000000000604,2,0.9710403581469175,0.03018912403673268,0.9408512341101848,26S proteasome complex,5,1,10,0.8333333333333334,0.3333333333333333,0.47619047619047616,0.8333333333333334,0.3333333333333333,0.47619047619047616,112.94444444444444,6.230895751026135e-11,14,15,0.9333333333333333,47.51265886218936,1.871917979041515e-23,1.0,134,True,8.165752852660566e-10,9.710574516277859e-23,"['PRE10', 'RPN7', 'RPT1', 'RPT2', 'RPT4', 'RPT5']","['PRE10', 'RPT1', 'RPT2', 'RPT4', 'RPT5']","['PRE10', 'RPN7', 'RPT1', 'RPT2', 'RPT4', 'RPT5']","['PRE10', 'RPT1', 'RPT2', 'RPT4', 'RPT5']",[],"['both', 'ppi', 'both', 'both', 'both', 'both']",5,6,5,0
192,8,0.11000000000000054,2,0.9267312010316447,0.0002343186293942409,0.9264968824022505,"Vacuolar proton translocating ATPase complex, vacuole variant",4,4,5,0.5,0.4444444444444444,0.47058823529411764,0.375,0.3333333333333333,0.3529411764705882,112.94444444444444,1.2330566067478235e-08,11,28,0.39285714285714285,19.998950796584808,2.647650654560047e-12,0.75,192,True,1.0234369836006936e-07,1.0633306661055675e-11,"['VAC8', 'VMA1', 'VMA10', 'VMA4', 'VPH1', 'YPQ1', 'YPR170W-B', 'ZRC1']","['VMA1', 'VMA10', 'VMA4', 'VPH1']","['VAC8', 'VMA1', 'VMA10', 'VMA4', 'VPH1', 'ZRC1']","['VMA1', 'VMA10', 'VMA4', 'VPH1']","['YPQ1', 'YPR170W-B']","['ppi', 'both', 'both', 'both', 'both', 'unexplained', 'unexplained', 'ppi']",4,6,4,2
75,8,0.11000000000000054,3,0.9176771287754422,-0.02614027764780997,0.9438174064232522,Nuclear pore complex,6,2,13,0.75,0.3157894736842105,0.44444444444444436,0.5625,0.23684210526315788,0.33333333333333326,80.25,7.719097771707363e-12,14,28,0.5,25.4532101047443,3.9368064134571185e-17,0.75,75,True,1.1306207912677255e-10,1.8495562206619294e-16,"['HMG2', 'KAP122', 'NIC96', 'NUP133', 'NUP188', 'NUP60', 'NUP84', 'NUP85']","['NIC96', 'NUP133', 'NUP188', 'NUP60', 'NUP84', 'NUP85']","['NIC96', 'NUP133', 'NUP188', 'NUP60', 'NUP84', 'NUP85']","['NIC96', 'NUP133', 'NUP188', 'NUP60', 'NUP84', 'NUP85']","['HMG2', 'KAP122']","['unexplained', 'unexplained', 'both', 'both', 'both', 'both', 'both', 'both']",6,6,6,2
161,10,0.08250000000000057,2,0.9326092191198575,-0.025256031600095343,0.9578652507199529,Nuclear pore complex,6,4,13,0.6,0.3157894736842105,0.41379310344827586,0.6,0.3157894736842105,0.41379310344827586,64.2,5.7257978965573015e-11,38,45,0.8444444444444444,42.987643732457045,5.412897492638024e-58,1.0,161,True,7.920687090237601e-10,4.4927049188895604e-57,"['GLE2', 'HEH2', 'NUP1', 'NUP100', 'NUP116', 'NUP120', 'NUP159', 'NUP170', 'NUP49', 'NUP82']","['GLE2', 'NUP1', 'NUP120', 'NUP159', 'NUP170', 'NUP82']","['GLE2', 'HEH2', 'NUP1', 'NUP100', 'NUP116', 'NUP120', 'NUP159', 'NUP170', 'NUP49', 'NUP82']","['GLE2', 'NUP1', 'NUP120', 'NUP159', 'NUP170', 'NUP82']",[],"['both', 'ppi', 'both', 'ppi', 'ppi', 'both', 'both', 'both', 'ppi', 'both']",6,10,6,0
208,7,0.1375000000000005,2,0.8939648631108688,-0.03216379092386863,0.9261286540347374,Polarisome,2,5,1,0.2857142857142857,0.6666666666666666,0.4,0.2857142857142857,0.6666666666666666,0.4,193.61904761904762,3.045061730404466e-05,4,21,0.19047619047619047,9.696460992283543,0.0006817322027365966,1.0,208,True,0.00012637006181178534,0.0016975131848141257,"['BUD3', 'BUD4', 'GIN4', 'HSL1', 'MYO1', 'PEA2', 'SPA2']","['PEA2', 'SPA2']","['BUD3', 'BUD4', 'GIN4', 'HSL1', 'MYO1', 'PEA2', 'SPA2']","['PEA2', 'SPA2']",[],"['ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'both', 'both']",2,7,2,0
